,Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
219,3855,34.0,Male,Running Shoes,21.001520057349204,Florida,M,Baby blue,Spring,,Next Day Air,No,4,Credit Card,Monthly
220,2984,,Female,Sunglasses,26.94996152340271,West Virginia,M,Turquoise,Spring,,Standard,No,12,Credit Card,Quarterly
221,3160,47.0,Female,Leggings,28.32760171596245,Louisiana,L,Baby blue,Winter,,Next Day Air,No,2,Credit Card,Quarterly
222,2924,37.0,Female,Dress,31.36510198536382,Pennsylvania,M,Brown,Fall,,Standard,No,5,Credit Card,Monthly
223,1972,41.0,Female,Running Shoes,26.50889186123697,Pennsylvania,XL,Periwinkle,Summer,,Standard,No,5,Credit Card,Quarterly
224,1833,28.0,Male,Socks,19.76200780215793,Louisiana,M,Burnt orange,Fall,5.0,Standard,No,1,Credit Card,Quarterly
225,1873,53.0,Male,T-shirt,38.02052889275511,,M,Mauve,Fall,4.0,Standard,No,4,Credit Card,Monthly
226,2374,40.0,Female,Running Shoes,26.321567492348255,,M,Periwinkle,Summer,,Standard,No,3,Credit Card,Annually
227,2250,26.0,Female,Shorts,34.83994785189952,Wyoming,XL,White,Summer,,Standard,No,18,Credit Card,Quarterly
228,3287,45.0,Male,Sunglasses,16.873628536862633,Illinois,L,Turquoise,Spring,5.0,Standard,No,7,Credit Card,Quarterly
229,3427,27.0,Male,Leggings,37.27786136235862,Oregon,XL,Burnt orange,Fall,,Standard,No,2,Credit Card,Quarterly
230,2610,22.0,Male,Backpack,34.17501959621413,,M,Burnt orange,Winter,2.0,Standard,No,0,Credit Card,
231,2685,20.0,Male,Scarf,30.71379163312676,Washington,M,Brick red,Winter,5.0,Standard,No,1,Credit Card,Annually
232,2933,35.0,Male,Shorts,23.362118564236454,Alaska,L,Muted mustard yellow,Fall,,Standard,No,12,Credit Card,Quarterly
233,2971,21.0,Female,T-shirt,20.92717596361858,Kansas,M,Baby blue,Summer,,Standard,No,9,Credit Card,Monthly
234,3673,26.0,Female,Sweater,37.24857454056908,New York,S,Burnt orange,Winter,4.0,Standard,No,6,Credit Card,Monthly
235,2109,48.0,Female,Sunglasses,37.18786875763331,North Dakota,XL,Turquoise,Spring,,Standard,No,8,Credit Card,Quarterly
236,1902,20.0,Female,Running Shoes,30.82581030781684,Arizona,S,Periwinkle,Summer,,Standard,No,20,Credit Card,Bi-Weekly
237,1811,,Male,Sweater,28.156115882270264,Maryland,M,Black,Winter,,Next Day Air,No,10,Credit Card,Annually
238,3679,30.0,Female,Sunglasses,22.604009902230608,Texas,S,Fuchsia,Summer,4.0,Standard,No,1,Credit Card,Quarterly
239,2195,49.0,Male,Boots,29.00904144240539,Kentucky,M,Aubergine,Winter,4.0,Standard,No,10,Credit Card,Monthly
240,2554,34.0,Male,Sweater,33.89884212456443,Vermont,M,Black,Fall,4.0,Next Day Air,No,13,Credit Card,Quarterly
241,2851,33.0,Female,Sunglasses,40.17538990633306,Nebraska,M,Periwinkle,Summer,,Standard,No,1,Credit Card,Annually
242,1703,27.0,Male,Pajamas,30.81021132163804,Alabama,XL,Mauve,Fall,,Standard,No,9,Credit Card,Monthly
243,3842,23.0,Male,Socks,36.25064326186545,Mississippi,L,Brick red,Winter,,Standard,No,4,Credit Card,Quarterly
244,2449,22.0,Male,Socks,26.45749726178657,Tennessee,S,Brick red,Fall,,Standard,No,4,Credit Card,Monthly
245,3057,41.0,Male,Handbag,22.824368414559785,New Jersey,M,Lavender,Fall,,Standard,No,2,Credit Card,Quarterly
246,2558,,Male,Backpack,38.09893658986546,,L,Ruby Red,Winter,,Next Day Air,No,9,Credit Card,Monthly
247,3004,23.0,Male,Running Shoes,22.78110519689574,Oregon,M,Periwinkle,Summer,,Standard,No,7,Credit Card,Monthly
248,2712,38.0,Female,Handbag,34.80813862932214,Nebraska,L,Lemon yellow,Summer,5.0,Standard,No,3,Credit Card,Monthly
249,2232,27.0,Male,Sweater,25.40325126235862,Utah,M,Aubergine,Fall,4.0,Standard,No,1,Credit Card,Quarterly
250,3579,19.0,Male,Handbag,30.940271986020687,Georgia,L,Lemon yellow,Spring,,Next Day Air,No,2,Credit Card,Bi-Weekly
251,2227,42.0,Male,Boots,35.240084932635725,Missouri,L,Black,Fall,2.0,Standard,No,12,Credit Card,Quarterly
252,3339,18.0,Male,Hoodie,22.300141757255368,Minnesota,L,Black,Winter,,Standard,No,5,Credit Card,Monthly
253,1837,34.0,Male,Scarf,30.11403526470311,South Carolina,M,Black,Fall,5.0,Express,No,0,Credit Card,
254,3242,21.0,Male,Gloves,40.57035981990248,Connecticut,M,Burnt orange,Fall,,Standard,No,13,Credit Card,Annually
255,3545,25.0,Male,Gloves,32.55258465013621,Wisconsin,XL,Black,Winter,,Standard,No,0,Credit Card,
256,1707,35.0,Female,Backpack,34.302340022973674,North Dakota,M,Brick red,Fall,,Standard,No,1,Credit Card,Annually
257,3494,28.0,Female,Dress,20.745101405517417,New Mexico,XL,Lavender,Spring,,Next Day Air,No,1,Credit Card,Quarterly
258,3440,41.0,Female,Backpack,15.300091040285746,Idaho,M,Black,Winter,4.0,Standard,No,5,Credit Card,Quarterly
259,3651,20.0,Male,Handbag,21.394544026365807,Ohio,M,Terra cotta,Fall,4.0,Express,No,0,Credit Card,
260,2225,43.0,Female,Jacket,18.08689806647588,Nebraska,L,Burnt orange,Winter,4.0,Standard,No,0,Credit Card,
261,2128,46.0,Male,Dress,31.392607361388997,North Carolina,M,Periwinkle,Spring,,Standard,No,14,Credit Card,Quarterly
262,2201,26.0,Male,Boots,26.5138314528323,Wyoming,L,Aubergine,Fall,,Standard,No,4,Credit Card,Monthly
263,2526,37.0,Female,Backpack,43.68480986868286,Kentucky,M,Mauve,Winter,,Express,No,0,Credit Card,
264,3565,19.0,Male,Dress,29.56529975481491,,S,Muted mustard yellow,Fall,,Standard,No,0,Credit Card,
265,2807,27.0,Female,Socks,26.26714566549676,South Carolina,L,Aubergine,Winter,5.0,Standard,No,7,Credit Card,Quarterly
266,1736,41.0,Male,T-shirt,38.18301230636555,Texas,M,Fuchsia,Summer,,Standard,No,5,Credit Card,Monthly
267,1913,26.0,Female,Pajamas,33.58362353904084,Colorado,S,Aubergine,Winter,,Express,No,1,Credit Card,Annually
268,2263,38.0,Male,Sweater,23.03617622192094,,M,Muted mustard yellow,Fall,4.0,Express,No,0,Credit Card,
269,3324,36.0,Male,Scarf,34.541838784226734,North Dakota,M,Aubergine,Winter,5.0,Standard,No,1,Credit Card,Monthly
270,2494,22.0,Female,Leggings,35.13033677855485,Maine,S,Muted mustard yellow,Winter,4.0,Standard,No,0,Credit Card,
271,2024,35.0,Female,Sweater,25.566774723034644,Idaho,S,Aubergine,Fall,,Standard,No,20,Credit Card,Monthly
272,3201,40.0,Male,Sunglasses,28.838233444048058,Missouri,L,Terra cotta,Fall,,Standard,No,1,Credit Card,Quarterly
273,2290,,Female,Running Shoes,15.432051286770744,Nevada,M,Pale peach,Spring,4.0,Express,No,3,Credit Card,Quarterly
274,2450,29.0,Male,Belt,39.179154153415176,Alabama,S,Brown,Fall,4.0,Express,No,2,Credit Card,Monthly
275,2850,33.0,Female,Socks,28.25452456812305,New Hampshire,M,Mauve,Fall,2.0,Standard,No,2,Credit Card,Monthly
276,2129,29.0,Female,Socks,26.49237917468553,New Mexico,L,Muted mustard yellow,Fall,,Standard,No,3,Credit Card,Annually
277,2993,31.0,Male,T-shirt,33.83093549355802,North Dakota,M,Periwinkle,Spring,4.0,Standard,No,5,Credit Card,Quarterly
278,2970,31.0,Male,Dress,30.96271235294176,Vermont,S,Baby blue,Summer,,Standard,No,7,Credit Card,Quarterly
279,2436,46.0,Female,Sunglasses,38.03290903563965,,S,Fuchsia,Spring,,Next Day Air,No,1,Credit Card,Bi-Weekly
280,1774,33.0,Female,Running Shoes,32.803419484044284,West Virginia,M,Baby blue,Summer,,Next Day Air,No,13,Credit Card,Monthly
281,2410,22.0,Female,Scarf,24.157375045884784,Washington,L,Brick red,Fall,,Standard,No,7,Credit Card,Monthly
282,2906,38.0,Male,Scarf,36.50110739858218,New York,L,Mauve,Fall,,Standard,No,20,Credit Card,Quarterly
283,2637,20.0,Male,Backpack,27.69461465356953,Utah,S,Mauve,Winter,,Standard,No,1,Credit Card,Annually
284,3495,42.0,Female,Boots,39.37136700098408,,M,Black,Winter,,Standard,No,4,Credit Card,Quarterly
285,2909,41.0,Female,T-shirt,40.18483161659032,Texas,M,Periwinkle,Summer,,Standard,No,0,Credit Card,
286,3801,52.0,Male,Handbag,18.64138088800362,,M,Baby blue,Summer,,Next Day Air,No,4,Credit Card,Quarterly
287,2138,,Female,Boots,31.1501730446605,Indiana,XL,Terra cotta,Winter,,Standard,No,2,Credit Card,Weekly
288,2736,47.0,Female,Scarf,36.41747044237187,California,M,Terra cotta,Winter,4.0,Standard,No,3,Credit Card,Quarterly
289,2868,34.0,Male,Leggings,29.83808500827577,Colorado,L,Black,Winter,,Standard,No,20,Credit Card,Quarterly
290,3374,33.0,Male,Running Shoes,38.885364220233285,Minnesota,M,Lemon yellow,Spring,,Standard,No,0,Credit Card,
291,2866,24.0,Female,Leggings,22.96862629602071,California,M,Mauve,Winter,,Standard,No,7,Credit Card,Monthly
292,2668,35.0,Female,Running Shoes,31.1744635710559,Maryland,M,Brown,Fall,,Next Day Air,No,4,Credit Card,Monthly
293,1824,,Male,T-shirt,35.95401001972341,Louisiana,L,Burnt orange,Summer,,Standard,No,3,Credit Card,Quarterly
294,3480,34.0,Female,Pajamas,22.36094544524364,New York,S,Black,Fall,4.0,Standard,No,7,Credit Card,Quarterly
295,2404,27.0,Female,Leggings,22.687410013849544,,M,Terra cotta,Winter,5.0,Next Day Air,No,16,Credit Card,Quarterly
296,3048,34.0,Male,Running Shoes,24.235115415940705,Vermont,M,Baby blue,Summer,,Standard,No,0,Credit Card,
297,1782,57.0,Female,Backpack,38.11306304146123,Iowa,M,Brick red,Fall,5.0,Standard,No,20,Credit Card,Quarterly
298,3015,26.0,Female,Jacket,22.4297556720276,Utah,M,Aubergine,Winter,,Standard,No,3,Credit Card,Quarterly
299,2963,40.0,Male,Sweater,32.90314448759637,California,L,Mauve,Winter,4.0,Standard,No,19,Credit Card,Quarterly
300,3871,31.0,Male,Hoodie,32.67911487948289,Ohio,L,Terra cotta,Fall,,Standard,No,7,Credit Card,Annually
301,2390,60.0,Female,Sunglasses,19.669796220787937,Kansas,M,Periwinkle,Summer,,Next Day Air,No,0,Credit Card,
302,2636,43.0,Male,Sunglasses,20.66258196247128,Colorado,XL,Ruby Red,Spring,,Express,No,0,Credit Card,
303,3540,45.0,Male,Scarf,36.848708954967954,,S,Aubergine,Winter,2.0,Standard,No,1,Credit Card,Quarterly
304,2235,30.0,Female,Jacket,22.68098666296425,New Hampshire,S,White,Winter,,Standard,No,2,Credit Card,Monthly
305,2223,42.0,Female,Scarf,33.04640208939572,Georgia,M,Terra cotta,Winter,,Express,No,2,Credit Card,Annually
306,1948,33.0,Male,Running Shoes,39.93827560967348,New York,M,Turquoise,Spring,2.0,Standard,No,9,Credit Card,Quarterly
307,3649,37.0,Male,Leggings,29.51596277564076,New York,M,Mauve,Winter,,Standard,No,4,Credit Card,Annually
308,3191,26.0,Male,Dress,30.957114080962054,California,S,Baby blue,Summer,4.0,Standard,No,7,Credit Card,Annually
309,2328,36.0,Male,Sweater,32.31441803509192,Alabama,M,Brown,Fall,1.0,Standard,No,7,Credit Card,Monthly
310,1949,29.0,Female,Boots,34.028043309200434,Connecticut,L,Lavender,Fall,4.0,Standard,No,4,Credit Card,Monthly
311,1762,49.0,Female,Backpack,26.96772632820487,Hawaii,S,Brown,Fall,5.0,Standard,No,0,Credit Card,
312,2939,29.0,Male,Jacket,34.3670847032577,Maine,M,Brown,Winter,5.0,Standard,No,3,Credit Card,Quarterly
313,1723,18.0,Male,Dress,23.577075762080728,Massachusetts,L,White,Summer,,Standard,No,1,Credit Card,Quarterly
314,3005,,Female,Running Shoes,29.230372341645836,Arizona,M,Periwinkle,Summer,,Express,No,1,Credit Card,Annually
315,3596,39.0,Female,Shorts,33.42697518255772,South Dakota,M,White,Summer,,Express,No,2,Credit Card,Quarterly
316,1918,33.0,Female,T-shirt,25.41952329924335,Hawaii,L,Lavender,Summer,,Express,No,18,Credit Card,Quarterly
317,2150,22.0,Male,Running Shoes,27.014518711321905,Hawaii,L,Pale peach,Spring,,Standard,No,20,Credit Card,Monthly
318,3586,23.0,Female,Jacket,18.068249349242517,New York,XL,Brown,Winter,5.0,Express,No,6,Credit Card,Quarterly
319,2607,36.0,Male,Leggings,23.04460835848946,Nevada,L,Aubergine,Winter,,Standard,No,4,Credit Card,Quarterly
320,2016,,Female,Hoodie,17.704661047175648,Virginia,S,Terra cotta,Winter,,Standard,No,0,Credit Card,
321,3260,33.0,Female,T-shirt,25.03535844128952,Oklahoma,XL,Lavender,Summer,,Standard,No,1,Credit Card,Quarterly
322,2435,27.0,Male,Sunglasses,34.98404797698987,,M,Burnt orange,Fall,,Standard,No,0,Credit Card,
323,2209,27.0,Male,Backpack,40.61746969593176,Colorado,XL,Pale peach,Fall,,Standard,No,0,Credit Card,
324,2538,,Male,T-shirt,33.19158197732766,Maine,M,Pale peach,Summer,5.0,Standard,No,16,Credit Card,Quarterly
325,3467,54.0,Female,Pajamas,26.17945432728726,Maryland,S,Brown,Fall,,Standard,No,0,Credit Card,
326,3243,37.0,Female,Dress,26.77753289584933,Oregon,S,Lemon yellow,Spring,4.0,Standard,No,1,Credit Card,Annually
327,2047,28.0,Male,Scarf,17.93021292427258,Oklahoma,M,Ruby Red,Winter,4.0,Standard,No,13,Credit Card,Bi-Weekly
328,2629,29.0,Male,Handbag,26.82352875649224,Wyoming,M,Periwinkle,Summer,,Standard,No,3,Credit Card,Quarterly
329,3683,33.0,Male,Boots,29.259045789822498,Wyoming,M,Burnt orange,Winter,,Standard,No,9,Credit Card,Annually
330,3256,38.0,Male,Socks,19.740318087717693,New Jersey,M,Aubergine,Winter,,Standard,No,7,Credit Card,Monthly
331,3665,49.0,Female,Backpack,28.492118997051,Missouri,M,Ruby Red,Winter,,Standard,No,0,Credit Card,
332,2113,25.0,Female,Scarf,23.772326166392045,Tennessee,M,Muted mustard yellow,Winter,,Standard,No,4,Credit Card,Quarterly
333,3238,41.0,Female,Gloves,17.896327212217795,Vermont,M,Mauve,Winter,,Standard,No,2,Credit Card,Quarterly
334,3730,40.0,Female,Dress,15.996390780074126,Rhode Island,M,Turquoise,Spring,,Standard,No,5,Credit Card,Monthly
335,3652,37.0,Non-binary,Running Shoes,36.87675134226281,Arizona,M,Lavender,Summer,,Standard,No,6,Credit Card,Quarterly
336,2268,30.0,Female,Boots,32.26336015701309,Kentucky,S,Burnt orange,Fall,,Standard,No,1,Credit Card,Quarterly
337,2761,22.0,Female,Running Shoes,33.76494344290179,Alaska,S,Ruby Red,Fall,,Standard,No,7,Credit Card,Quarterly
338,2791,19.0,Male,Jacket,32.071456861652926,Maine,M,Terra cotta,Fall,,Standard,No,0,Credit Card,
339,3702,48.0,Male,Pajamas,35.39363899019097,New Mexico,M,Burnt orange,Fall,5.0,Standard,No,4,Credit Card,Annually
340,3825,22.0,Female,Boots,28.6090337998459,Georgia,M,Brick red,Winter,5.0,Express,No,9,Credit Card,Monthly
341,3722,47.0,Male,Hoodie,27.559962431505173,Connecticut,L,Brown,Fall,4.0,Standard,No,20,Credit Card,Monthly
342,3728,,Male,Shorts,31.88593559029463,Maine,M,Baby blue,Summer,4.0,Standard,No,10,Credit Card,Annually
343,2513,20.0,Male,Sunglasses,22.684046043395405,North Dakota,M,Lemon yellow,Summer,,Standard,No,8,Credit Card,Quarterly
344,2673,39.0,Male,Backpack,23.129391442051464,West Virginia,M,Ruby Red,Fall,,Standard,No,1,Credit Card,Quarterly
345,2509,42.0,Female,Running Shoes,32.77138238137624,California,XL,Black,Summer,,Standard,No,9,Credit Card,Monthly
346,2670,,Female,Scarf,24.12481116307306,Illinois,L,Brown,Winter,,Standard,No,1,Credit Card,Quarterly
347,2197,33.0,Male,Dress,28.632286892594404,Vermont,M,Fuchsia,Summer,,Standard,No,0,Credit Card,
348,2262,25.0,Male,Shorts,26.060733373267425,South Carolina,L,White,Spring,,Standard,No,0,Credit Card,
349,3827,31.0,Female,Running Shoes,22.517249210894548,Montana,M,Turquoise,Summer,5.0,Standard,No,1,Credit Card,Quarterly
350,2898,41.0,Male,Handbag,33.80793598809683,Montana,L,Turquoise,Spring,5.0,Standard,No,2,Credit Card,Quarterly
351,2577,19.0,Male,Socks,27.864322432462927,New Hampshire,M,Brown,Winter,,Standard,No,9,Credit Card,Quarterly
352,2804,42.0,Male,Gloves,36.38697152693985,Idaho,M,Ruby Red,Fall,,Standard,No,7,Credit Card,Bi-Weekly
353,1700,48.0,Male,Gloves,37.28531448027549,North Dakota,L,Aubergine,Winter,,Standard,No,3,Credit Card,Monthly
354,3568,49.0,Male,Sweater,45.1130662960376,New Mexico,S,Burnt orange,Winter,,Standard,No,3,Credit Card,Quarterly
355,3813,42.0,Male,T-shirt,28.57439304172492,Michigan,M,Fuchsia,Spring,,Standard,No,3,Credit Card,Annually
356,2862,33.0,Female,Dress,31.276111284040365,Maryland,M,Burnt orange,Fall,4.0,Next Day Air,No,8,Credit Card,Quarterly
357,2355,33.0,Male,Scarf,21.974818475775077,Wisconsin,M,Brown,Winter,4.0,Next Day Air,No,6,Credit Card,Monthly
358,3866,29.0,Female,Handbag,30.39345810938428,Nebraska,M,Brown,Fall,,Standard,No,2,Credit Card,Annually
359,3202,29.0,Male,Dress,37.53194545353948,Vermont,S,Turquoise,Summer,,Standard,No,5,Credit Card,Quarterly
360,3315,40.0,Female,Backpack,25.647133437294716,Kansas,M,Brick red,Fall,,Standard,No,14,Credit Card,Quarterly
361,3418,38.0,Female,Sweater,33.88122968704436,Massachusetts,M,Mauve,Winter,,Standard,No,8,Credit Card,Monthly
362,2709,36.0,Female,Boots,23.77031350754968,Alabama,M,Muted mustard yellow,Winter,,Standard,No,2,Credit Card,Quarterly
363,3433,36.0,Female,Jacket,31.08680193252778,Connecticut,M,Mauve,Fall,4.0,Standard,No,9,Credit Card,Monthly
364,3055,25.0,Female,Dress,31.5070327555891,New Hampshire,S,Brick red,Spring,,Standard,No,2,Credit Card,Quarterly
365,2256,45.0,Male,Gloves,30.30890580349199,Michigan,L,Brown,Fall,,Standard,No,5,Credit Card,Quarterly
366,3859,34.0,Female,Socks,29.711956115859344,Missouri,M,Aubergine,Winter,4.0,Standard,No,0,Credit Card,
367,3853,35.0,Male,Sweater,31.920766655809683,Mississippi,M,Aubergine,Fall,,Standard,No,2,Credit Card,Quarterly
368,1890,33.0,Female,Handbag,36.26869613622151,North Carolina,L,Baby blue,Summer,,Express,No,0,Credit Card,
369,2457,35.0,Female,Dress,32.360080208426005,Nebraska,M,Turquoise,Summer,4.0,Standard,No,9,Credit Card,Monthly
370,3384,25.0,Male,Jacket,28.87176208237906,Delaware,M,Mauve,Fall,,Next Day Air,No,5,Credit Card,Bi-Weekly
371,3264,29.0,Male,Pajamas,33.97911869248197,Vermont,S,Aubergine,Fall,,Express,No,10,Credit Card,Annually
372,3675,18.0,Female,Running Shoes,21.88318384627604,Washington,M,Pale peach,Summer,,Standard,No,0,Credit Card,
373,3393,26.0,Female,Handbag,36.53508113966454,,XL,Turquoise,Summer,4.0,Standard,No,20,Credit Card,Quarterly
374,2508,,Male,Hoodie,29.762586279361432,Louisiana,M,Muted mustard yellow,Winter,,Standard,No,0,Credit Card,
375,3519,26.0,Male,Socks,19.57643617467069,Colorado,M,Burnt orange,Winter,,Express,No,10,Credit Card,Quarterly
376,3856,36.0,Female,Pajamas,30.42021238642453,Illinois,XL,Periwinkle,Fall,,Standard,No,17,Credit Card,Quarterly
377,3785,41.0,Male,Socks,31.38061798153222,,M,Ruby Red,Winter,,Standard,No,0,Credit Card,
378,2393,36.0,Female,Shorts,33.81249968783882,Missouri,L,Lemon yellow,Summer,5.0,Standard,No,9,Credit Card,Monthly
379,3636,33.0,Male,Running Shoes,34.46695791555127,Colorado,L,Baby blue,Spring,5.0,Standard,No,14,Credit Card,Monthly
380,2444,31.0,Male,Shorts,30.369080101603515,South Dakota,M,Lavender,Spring,,Standard,No,4,Credit Card,Bi-Weekly
381,3470,32.0,Female,Shorts,25.40169951465415,,L,Baby blue,Spring,,Standard,No,1,Credit Card,Monthly
382,2171,35.0,Female,Sweater,33.23574936001322,South Carolina,M,Muted mustard yellow,Winter,4.0,Standard,No,12,Credit Card,Bi-Weekly
383,3369,33.0,Female,Running Shoes,25.63897831004041,Nebraska,M,Pale peach,Summer,4.0,Standard,No,14,Credit Card,Quarterly
384,2930,,Female,Running Shoes,25.68778092970476,Maine,XL,Mauve,Summer,,Standard,No,0,Credit Card,
385,3820,36.0,Male,Jacket,30.793497782106723,Arkansas,S,Terra cotta,Fall,,Standard,No,12,Credit Card,Quarterly
386,1903,25.0,Female,Running Shoes,30.40401550702324,New Mexico,S,White,Summer,,Standard,No,4,Credit Card,Quarterly
387,2959,32.0,Male,Handbag,27.089560036507123,Ohio,M,Turquoise,Summer,,Standard,No,1,Credit Card,Quarterly
388,3684,47.0,Female,Socks,32.180842720050535,Mississippi,M,Ruby Red,Winter,,Standard,No,14,Credit Card,Quarterly
389,2282,21.0,Male,Pajamas,40.17496460583202,Kansas,XL,Brown,Winter,,Standard,No,0,Credit Card,
390,2432,26.0,Male,Shorts,25.674979426307782,Alabama,S,Lavender,Summer,,Express,No,8,Credit Card,Monthly
391,2977,55.0,Female,Scarf,33.02803214890658,Nebraska,M,Aubergine,Fall,,Standard,No,1,Credit Card,Monthly
392,3699,66.0,Male,Sunglasses,23.32049825306518,California,XL,Ruby Red,Fall,,Standard,No,0,Bank Transfer,
393,3836,19.0,Female,Sunglasses,32.49123356164221,Pennsylvania,L,Burnt orange,Fall,4.0,Standard,No,1,Credit Card,Bi-Weekly
394,3037,34.0,Female,Running Shoes,35.55572519831373,,S,Periwinkle,Summer,,Standard,No,4,Credit Card,Monthly
395,2999,46.0,Male,Sweater,24.15592618861912,Alaska,M,Black,Winter,2.0,Express,No,7,Credit Card,Monthly
396,3520,34.0,Male,Pajamas,21.244430228619382,Wisconsin,M,Burnt orange,Fall,,Standard,No,8,Credit Card,Monthly
397,1886,34.0,Female,Backpack,26.295480686229524,Nevada,S,Lavender,Winter,,Standard,No,8,Credit Card,Quarterly
398,2777,40.0,Male,Sunglasses,34.03838853373348,Wyoming,L,Terra cotta,Fall,,Standard,No,0,Credit Card,
399,2427,55.0,Male,T-shirt,32.794851783292195,,M,Aubergine,Fall,4.0,Standard,No,10,Credit Card,Quarterly
400,2841,20.0,Male,Jacket,33.47400783650785,West Virginia,L,Terra cotta,Winter,4.0,Standard,No,2,Credit Card,Annually
401,3768,23.0,Female,Pajamas,24.580930494217363,New York,XL,Ruby Red,Winter,,Standard,No,5,Credit Card,Bi-Weekly
402,2604,33.0,Male,Leggings,34.56717285418699,Washington,M,Brick red,Fall,,Standard,No,1,Credit Card,Monthly
403,2908,30.0,Female,T-shirt,33.7861165341507,Maryland,XL,Pale peach,Summer,,Standard,No,1,Credit Card,Quarterly
404,3142,34.0,Male,Sunglasses,33.05534823245983,Mississippi,S,Black,Fall,5.0,Standard,No,18,Credit Card,Monthly
405,1930,33.0,Female,Leggings,36.23326502357638,Hawaii,L,Burnt orange,Winter,5.0,Standard,No,20,Credit Card,Annually
406,2308,53.0,Female,Leggings,35.63377856932804,Missouri,L,Aubergine,Winter,,Standard,No,20,Credit Card,Bi-Weekly
407,2944,26.0,Female,Sweater,33.188807797595885,Virginia,M,Ruby Red,Winter,5.0,Express,No,6,Credit Card,Monthly
408,2701,20.0,Male,Handbag,34.52401652038328,California,XL,Mauve,Fall,,Standard,No,1,Credit Card,Monthly
409,1876,22.0,Female,Socks,24.34705525582904,Tennessee,M,Ruby Red,Fall,5.0,Standard,No,8,Credit Card,Bi-Weekly
